tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad
Entrada,Extranjero,2020,Enero,8,Mujer,Chile,América del Sur,América,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Sin especificar,63
Entrada,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,58
Entrada,Extranjero,2020,Enero,8,Hombre,Venezuela,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,42
Salida,Extranjero,2020,Enero,8,Hombre,Chile,América del Sur,América,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Ingenieros no clasificados bajo otros epigrafes,73
Entrada,Extranjero,2020,Enero,8,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Amas de casa,43
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,52
Entrada,Extranjero,2020,Enero,8,Hombre,Argentina,América del Sur,América,Vía Aérea,Residencia,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Jubilados y pensionistas,67
Entrada,Extranjero,2020,Enero,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,El Salvador,América Central,América,San Salvador,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Amas de casa,37
Salida,Extranjero,2020,Enero,8,Hombre,Suiza,Europa Occidental,Europa,Vía Aérea,Otros,Suiza,Europa Occidental,Europa,Zurich,Suiza,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,61
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,39
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,7
Salida,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Cuba,"América, El Caribe",América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,56
Entrada,Extranjero,2020,Enero,8,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,4
Entrada,Extranjero,2020,Enero,8,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Jubilados y pensionistas,72
Salida,Extranjero,2020,Enero,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Otros,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,54
Entrada,Extranjero,2020,Enero,8,Hombre,Italia,Europa Meridional,Europa,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes RP-CAF,Jubilados y pensionistas,59
Entrada,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Economistas,66
Entrada,Extranjero,2020,Enero,8,Hombre,Argentina,América del Sur,América,Vía Aérea,Residencia,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,43
Salida,Extranjero,2020,Enero,8,Hombre,Alemania,Europa Occidental,Europa,Vía Aérea,Negocios,Estados Unidos de América,América del Septentrional,América,Portland Oregón,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Ingenieros no clasificados bajo otros epigrafes,49
Entrada,Extranjero,2020,Enero,8,Mujer,México,América Central,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,11
Entrada,Extranjero,2020,Enero,8,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,7
Salida,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,Holguin,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,52
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Agronomos y afines,66
Entrada,Extranjero,2020,Enero,8,Hombre,Portugal,Europa Meridional,Europa,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,40
Entrada,Extranjero,2020,Enero,8,Mujer,Costa Rica,América Central,América,Vía Aérea,Residencia,Costa Rica,América Central,América,San Jose,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Personal de apoyo administrativo no clasificado bajo otros epigrafes,32
Entrada,Extranjero,2020,Enero,8,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,15
Salida,Extranjero,2020,Enero,8,Hombre,China,Asia Oriental,Asia,Vía Aérea,Eventos,China,Asia Oriental,Asia,Xiamen,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-CAF,Comerciantes de tiendas,22
Salida,Extranjero,2020,Enero,8,Hombre,Pakistán,Asia Meridional,Asia,Vía Aérea,Otros,Pakistán,Asia Meridional,Asia,Gilgit,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Comerciantes de tiendas,31
Salida,Extranjero,2020,Enero,8,Hombre,México,América Central,América,Vía Aérea,Negocios,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,31
Entrada,Extranjero,2020,Enero,8,Mujer,Portugal,Europa Meridional,Europa,Vía Aérea,Residencia,Colombia,América del Sur,América,Medellín,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante RT-AMP,Menores de edad,2
Entrada,Extranjero,2020,Enero,8,Mujer,México,América Central,América,Vía Aérea,Residencia,México,América Central,América,Mexico City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Personal de apoyo administrativo no clasificado bajo otros epigrafes,34
Entrada,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Jubilados y pensionistas,70
Entrada,Extranjero,2020,Enero,8,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Menores de edad,13
Entrada,Extranjero,2020,Enero,8,Hombre,Canadá,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Ingenieros no clasificados bajo otros epigrafes,41
Salida,Extranjero,2020,Enero,8,Mujer,México,América Central,América,Vía Aérea,Eventos,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante RT-AMP,Amas de casa,44
Entrada,Extranjero,2020,Enero,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Menores de edad,3
Entrada,Extranjero,2020,Enero,8,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Personal de apoyo administrativo no clasificado bajo otros epigrafes,43
Entrada,Extranjero,2020,Enero,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante RT-AMP,Menores de edad,9
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Amas de casa,33
Salida,Extranjero,2020,Enero,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Eventos,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Amas de casa,71
Entrada,Extranjero,2020,Enero,8,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Amas de casa,43
Entrada,Extranjero,2020,Enero,8,Mujer,Bahamas,"América, El Caribe",América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-CAF,Jubilados y pensionistas,59
Salida,Extranjero,2020,Enero,8,Mujer,Brasil,América del Sur,América,Vía Aérea,Residencia,Brasil,América del Sur,América,Sao Paulo,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-CAF,Directores generales y gerentes generales,30
Entrada,Extranjero,2020,Enero,8,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-CAF,Menores de edad,17
Entrada,Extranjero,2020,Enero,8,Hombre,China,Asia Oriental,Asia,Vía Aérea,Residencia,China,Asia Oriental,Asia,Guangzhou,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MDI,Comerciantes de tiendas,28
Entrada,Extranjero,2020,Enero,8,Mujer,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Comerciantes de tiendas,54
Salida,Extranjero,2020,Enero,8,Hombre,Uruguay,América del Sur,América,Vía Aérea,Residencia,Uruguay,América del Sur,América,Montevideo,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,49
Salida,Extranjero,2020,Enero,8,Mujer,México,América Central,América,Vía Aérea,Turismo,México,América Central,América,Mexico City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,53
Entrada,Extranjero,2020,Enero,8,Hombre,Portugal,Europa Meridional,Europa,Vía Aérea,Residencia,Portugal,Europa Meridional,Europa,Lisbon,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,41
Entrada,Extranjero,2020,Enero,8,Mujer,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Amas de casa,48
Salida,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Entrenadores instructores y arbitros de actividades deportivas,45
Salida,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Profesionales de la ensenanza no clasificados bajo otros epigrafes,34
Entrada,Extranjero,2020,Enero,8,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Amarillo Texas,Colombia,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,59
Entrada,Extranjero,2020,Enero,8,Mujer,República Dominicana,"América, El Caribe",América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,45
Entrada,Extranjero,2020,Enero,8,Hombre,Chile,América del Sur,América,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes RP-MAT,Artistas de artes plasticas,67
Entrada,Extranjero,2020,Enero,8,Hombre,Bélgica,Europa Occidental,Europa,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Directores generales y gerentes generales,42
Entrada,Extranjero,2020,Enero,8,Hombre,Cuba,"América, El Caribe",América,Vía Aérea,Residencia,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Profesionales de la ensenanza no clasificados bajo otros epigrafes,44
Entrada,Extranjero,2020,Enero,8,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MAT,Personal de apoyo administrativo no clasificado bajo otros epigrafes,37
