tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad,pais_esc
Salida,Extranjero,2019,Enero,23,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Venezuela,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Venezuela
Salida,Extranjero,2019,Enero,23,Hombre,Venezuela,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Venezuela,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,0,Venezuela
Salida,Extranjero,2019,Enero,23,Mujer,Venezuela,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Venezuela,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,Venezuela
Salida,Extranjero,2019,Enero,23,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Panamá
Salida,Extranjero,2019,Enero,23,Hombre,Chile,América del Sur,América,Vía Aérea,Residencia,Chile,América del Sur,América,Santiago,Chile,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,Colombia
Salida,Extranjero,2019,Enero,23,Hombre,Venezuela,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Venezuela,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Venezuela
Entrada,Extranjero,2019,Enero,23,Mujer,Argentina,América del Sur,América,Vía Aérea,Turismo,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Perú
Entrada,Extranjero,2019,Enero,23,Hombre,Argentina,América del Sur,América,Vía Aérea,Turismo,Argentina,América del Sur,América,Mendoza,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Perú
Salida,Extranjero,2019,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Barcelona,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,España
Entrada,Ecuatoriano,2019,Enero,23,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Colombia
Entrada,Extranjero,2019,Enero,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Colombia
Salida,Extranjero,2019,Enero,23,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Colombia,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Colombia
Salida,Extranjero,2019,Enero,23,Hombre,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Pamplona,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Sin Especificar,Menores de edad,1,España
Salida,Extranjero,2019,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,Alemania,Europa Occidental,Europa,Frankfurt,Alemania,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Países Bajos
Salida,Extranjero,2019,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,España
Salida,Extranjero,2019,Enero,23,Hombre,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Bilbao,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,España
Entrada,Ecuatoriano,2019,Enero,23,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Turquía,Asia Occidental,Asia,Istanbul,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Países Bajos
Salida,Ecuatoriano,2019,Enero,23,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Italia,Europa Meridional,Europa,Roma,Italia,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Países Bajos
Entrada,Extranjero,2019,Enero,23,Mujer,Austria,Europa Occidental,Europa,Vía Aérea,Turismo,Austria,Europa Occidental,Europa,Graz,Austria,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,Países Bajos
Salida,Ecuatoriano,2019,Enero,23,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Perú
Salida,Extranjero,2019,Enero,23,Hombre,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,España
Salida,Extranjero,2019,Enero,23,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Sin Especificar,Menores de edad,1,España
Entrada,Extranjero,2019,Enero,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Estados Unidos de América
Salida,Ecuatoriano,2019,Enero,23,Mujer,Ecuador,América del Sur,América,Vía Aérea,Eventos,China,Asia Oriental,Asia,Beijing,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Países Bajos
Salida,Extranjero,2019,Enero,23,Mujer,Federación de Rusia,Europa Oriental,Europa,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Federación de Rusia,Europa Oriental,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Estados Unidos de América
Entrada,Ecuatoriano,2019,Enero,23,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Panamá
Salida,Extranjero,2019,Enero,23,Mujer,Argentina,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Perú
Entrada,Extranjero,2019,Enero,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,Estados Unidos de América
Entrada,Ecuatoriano,2019,Enero,23,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Cuba,"América, El Caribe",América,Holguin,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Panamá
Entrada,Extranjero,2019,Enero,23,Hombre,Chile,América del Sur,América,Vía Aérea,Turismo,Chile,América del Sur,América,Santiago,Chile,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Chile
Salida,Ecuatoriano,2019,Enero,23,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Estados Unidos de América
Salida,Ecuatoriano,2019,Enero,23,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Estados Unidos de América
Entrada,Extranjero,2019,Enero,23,Mujer,Argentina,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante RT-MER,Menores de edad,0,Estados Unidos de América
Salida,Ecuatoriano,2019,Enero,23,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,0,Estados Unidos de América
Entrada,Extranjero,2019,Enero,23,Hombre,España,Europa Meridional,Europa,Vía Aérea,Turismo,España,Europa Meridional,Europa,Almería,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Colombia
Salida,Extranjero,2019,Enero,24,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Houston Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Estados Unidos de América
Entrada,Extranjero,2019,Enero,24,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Estados Unidos de América
Salida,Extranjero,2019,Enero,24,Hombre,Canadá,América del Septentrional,América,Vía Aérea,Residencia,Canadá,América del Septentrional,América,Toronto,Canadá,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,El Salvador
Salida,Ecuatoriano,2019,Enero,24,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,El Salvador
Salida,Ecuatoriano,2019,Enero,24,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,México,América Central,América,Mexico City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Panamá
Entrada,Extranjero,2019,Enero,24,Hombre,Brasil,América del Sur,América,Vía Aérea,Turismo,Brasil,América del Sur,América,Sao Paulo,Brasil,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Chile
Entrada,Extranjero,2019,Enero,24,Hombre,Perú,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Chile
Entrada,Extranjero,2019,Enero,24,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Estados Unidos de América
Entrada,Extranjero,2019,Enero,24,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,0,Estados Unidos de América
Salida,Extranjero,2019,Enero,24,Mujer,México,América Central,América,Vía Aérea,Residencia,México,América Central,América,Mexico City,México,América Central,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,México
Salida,Ecuatoriano,2019,Enero,24,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bucaramanga,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Colombia
Salida,Extranjero,2019,Enero,24,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Bogotá Dc,Colombia,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,1,Colombia
Salida,Ecuatoriano,2019,Enero,24,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Perú
Salida,Extranjero,2019,Enero,24,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Elizabeth New Jersey,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,1,Panamá
Salida,Ecuatoriano,2019,Enero,24,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Venezuela,América del Sur,América,Caracas,Venezuela,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,1,Venezuela
Salida,Extranjero,2019,Enero,24,Mujer,España,Europa Meridional,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,0,España
