tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;33
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;25
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;26
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;57
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;52
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;52
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Conductores de automoviles, taxis y camionetas;39
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;50
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;22
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;41
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;57
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;42
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;42
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;36
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Otros;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;27
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;57
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;57
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;49
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;40
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;38
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;33
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;38
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;38
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;37
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;42
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Otros;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;33
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Pilotos de aviacion y afines;33
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;46
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;37
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;32
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;39
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;51
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;39
Salida;Ecuatoriano;2021;Enero;23;Mujer;Ecuador;América del Sur;América;Vía Aérea;Otros;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;25
Entrada;Ecuatoriano;2021;Enero;23;Mujer;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;25
Salida;Ecuatoriano;2021;Enero;23;Mujer;Ecuador;América del Sur;América;Vía Aérea;Turismo;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Entrada;Ecuatoriano;2021;Enero;23;Mujer;Ecuador;América del Sur;América;Vía Aérea;Residencia;México;América Central;América;Mexico City;Ecuador;América del Sur;América;Aeropuerto Internacional Cotopaxi;Cotopaxi;Latacunga;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;35
Entrada;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Aérea;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;Clase migratoria para ecuatorianos;Personal de apoyo administrativo no clasificado bajo otros epigrafes;26
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Bolívar;El Oro;Machala;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;54
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;30
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Bolívar;El Oro;Machala;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;53
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Capitanes, oficiales de cubierta y practicos;53
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Bolívar;El Oro;Machala;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;29
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Bolívar;El Oro;Machala;Clase migratoria para ecuatorianos;Marineros de cubierta y afines;42
Salida;Ecuatoriano;2021;Enero;23;Hombre;Ecuador;América del Sur;América;Vía Maritimo;Otros;Panamá;América Central;América;Panamá City;Ecuador;América del Sur;América;Unidad de Control Migratorio Puerto Marítimo Manta;Manabí;Manta;Clase migratoria para ecuatorianos;Pescadores, cazadores y tramperosPescadores, cazadores y tramperos;31
